Project_ID,Project_Type,Location,Area_Impacted,Air_Emissions,Water_Pollution,Habitat_Loss,Carbon_Footprint,Mitigation_Plan,Impact_Score,Budget,Duration,Stakeholders,Public_Acceptance,Sustainability_Practices
Project_908,Water Management,City_D,62.88,666.74,93.04,8.31,8820.75,Implemented,4.04,4801134,30,"['Government', 'Local Community', 'Private Sector']",Low,"['Waste Management', 'Renewable Energy']"
Project_1261,Water Management,City_C,64.35,834.49,67.39,4.08,7804.14,Planned,25.08,7252849,41,"['Local Community', 'Environmental Organization', 'Environmental Organization']",Low,"['Green Infrastructure', 'Waste Management']"
Project_99470,Water Management,City_D,98.87,956.84,71.29,9.17,7983.37,Implemented,6.58,9788342,18,"['Local Community', 'Private Sector', 'Government']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_99447,Water Management,City_E,66.99,818.8,65.16,6.07,8450.56,Implemented,27.51,2049664,50,"['Government', 'Government', 'Local Community']",Medium,"['Renewable Energy', 'Renewable Energy']"
Project_1359,Water Management,City_D,94.79,815.7,55.58,5.69,8522.41,Not Applicable,80.62,2004818,50,"['Government', 'Environmental Organization', 'Local Community']",Low,"['Renewable Energy', 'Waste Management']"
Project_4082,Water Management,City_D,50.86,871.29,40.73,8.1,8056.13,Planned,61.63,8246663,44,"['Government', 'Environmental Organization', 'Government']",Low,"['Green Infrastructure', 'Waste Management']"
Project_1419,Water Management,City_A,55.51,929.38,75.95,5.45,8243.83,Not Applicable,39.18,2593739,6,"['Government', 'Government', 'Environmental Organization']",Low,"['Renewable Energy', 'Waste Management']"
Project_1900,Water Management,City_C,77.74,905.02,48.24,6.45,8045.31,Not Applicable,33.01,994275,55,"['Private Sector', 'Local Community', 'Environmental Organization']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_64887,Water Management,City_A,61.72,682.72,54.57,8.15,8328.04,Planned,40.08,8202046,19,"['Government', 'Environmental Organization', 'Private Sector']",High,"['Green Infrastructure', 'Waste Management']"
Project_99200,Water Management,City_C,69.19,798.43,69.85,4.47,8138.98,Planned,58.48,4278597,55,"['Local Community', 'Private Sector', 'Environmental Organization']",Low,"['Energy Efficiency', 'Green Infrastructure']"
Project_65065,Water Management,City_B,99.52,656.81,56.35,4.78,8892.57,Implemented,34.75,7867058,20,"['Local Community', 'Local Community', 'Government']",Low,"['Renewable Energy', 'Green Infrastructure']"
Project_2842,Water Management,City_D,58.34,835.25,58.94,6.39,8004.22,Implemented,25.77,2753212,12,"['Environmental Organization', 'Local Community', 'Private Sector']",Medium,"['Green Infrastructure', 'Renewable Energy']"
Project_64760,Water Management,City_B,62.78,726.01,81.19,4.33,8053,Not Applicable,49.52,3925259,29,"['Private Sector', 'Government', 'Private Sector']",Low,"['Energy Efficiency', 'Green Infrastructure']"
Project_64720,Water Management,City_B,80.77,849.86,63.37,8.67,8530.62,Planned,68.4,5068026,38,"['Local Community', 'Local Community', 'Local Community']",Medium,"['Renewable Energy', 'Waste Management']"
Project_1501,Water Management,City_B,50.89,848.07,91.69,8.58,8253.42,Planned,96.52,2488557,17,"['Government', 'Government', 'Local Community']",Medium,"['Green Infrastructure', 'Green Infrastructure']"
Project_96403,Water Management,City_D,55.25,957.14,93.39,4.7,8354.82,Not Applicable,20.63,3250317,28,"['Private Sector', 'Environmental Organization', 'Environmental Organization']",High,"['Green Infrastructure', 'Green Infrastructure']"
Project_96166,Water Management,City_D,66.82,787.79,59.29,6.89,8043.78,Implemented,58.78,6735944,56,"['Environmental Organization', 'Private Sector', 'Environmental Organization']",Low,"['Energy Efficiency', 'Green Infrastructure']"
Project_63993,Water Management,City_E,63.33,792.19,52.22,5.73,7825.8,Planned,44.53,6775885,53,"['Private Sector', 'Environmental Organization', 'Local Community']",High,"['Green Infrastructure', 'Waste Management']"
Project_94570,Water Management,City_E,72.02,557.37,97.99,9.46,8098.24,Not Applicable,75.47,8677490,51,"['Local Community', 'Private Sector', 'Private Sector']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_61800,Water Management,City_A,63.77,989.73,79.15,4.47,8251.55,Implemented,61.13,2444558,39,"['Government', 'Local Community', 'Private Sector']",Medium,"['Renewable Energy', 'Green Infrastructure']"
Project_10868,Water Management,City_D,85.38,664.2,52.54,6.61,8868.46,Planned,79,6398594,53,"['Environmental Organization', 'Private Sector', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_58200,Water Management,City_D,63.03,818.27,87.19,5.18,8771.79,Planned,55.76,3059866,33,"['Government', 'Private Sector', 'Private Sector']",High,"['Waste Management', 'Energy Efficiency']"
Project_11481,Water Management,City_C,75.5,787.42,58.07,8.09,8793.44,Implemented,39.76,4362192,30,"['Local Community', 'Environmental Organization', 'Private Sector']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_11606,Water Management,City_D,54.06,881.22,46.02,5.87,8644.13,Not Applicable,6.07,1390123,59,"['Environmental Organization', 'Local Community', 'Private Sector']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_11622,Water Management,City_C,65.03,789.14,51.42,5.15,8687.42,Planned,45.08,3006467,44,"['Government', 'Local Community', 'Local Community']",Medium,"['Energy Efficiency', 'Green Infrastructure']"
Project_10351,Water Management,City_A,63.16,876.47,40.13,9.85,8727.98,Planned,65.52,1622679,59,"['Local Community', 'Private Sector', 'Private Sector']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_94179,Water Management,City_A,80.59,659.53,42.94,8.59,7965.7,Not Applicable,62.77,9007918,12,"['Private Sector', 'Private Sector', 'Local Community']",Medium,"['Waste Management', 'Energy Efficiency']"
Project_12253,Water Management,City_C,55.06,877.28,98.63,4.64,8432.98,Planned,27.25,293313,52,"['Government', 'Environmental Organization', 'Local Community']",High,"['Green Infrastructure', 'Renewable Energy']"
Project_61368,Water Management,City_D,94.49,891.56,50.94,6.47,8765.66,Not Applicable,88.47,2052866,55,"['Government', 'Private Sector', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_12457,Water Management,City_D,59.79,568.8,94.27,5.16,8463.86,Planned,19.37,6866297,10,"['Local Community', 'Local Community', 'Government']",High,"['Waste Management', 'Waste Management']"
Project_12466,Water Management,City_C,86.92,981.13,41.32,8.36,8168.77,Not Applicable,68.14,8794133,24,"['Government', 'Government', 'Environmental Organization']",Low,"['Waste Management', 'Green Infrastructure']"
Project_12498,Water Management,City_E,77.6,883.12,86,5.43,8577.64,Not Applicable,4.73,9246945,8,"['Environmental Organization', 'Private Sector', 'Environmental Organization']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_61206,Water Management,City_A,70,689.01,88.41,9.27,8787.92,Planned,48.76,4064555,28,"['Private Sector', 'Environmental Organization', 'Environmental Organization']",High,"['Green Infrastructure', 'Waste Management']"
Project_12661,Water Management,City_A,94.13,848.21,61.56,6.57,8631.11,Not Applicable,89.68,3705041,50,"['Government', 'Environmental Organization', 'Government']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_11726,Water Management,City_E,68.61,946.82,84.91,9.13,8230.29,Not Applicable,56.74,6798932,58,"['Environmental Organization', 'Environmental Organization', 'Local Community']",Low,"['Renewable Energy', 'Waste Management']"
Project_94907,Water Management,City_C,82.01,920.81,43.9,4.38,8043.09,Not Applicable,97.82,8581402,37,"['Environmental Organization', 'Government', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_10207,Water Management,City_A,80.5,567.18,45.72,6.8,8419.55,Planned,45.51,299221,54,"['Environmental Organization', 'Environmental Organization', 'Environmental Organization']",High,"['Renewable Energy', 'Waste Management']"
Project_9992,Water Management,City_D,61.79,514.94,53.33,9.54,7978.77,Not Applicable,54.72,6552890,36,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",Low,"['Waste Management', 'Waste Management']"
Project_7656,Water Management,City_C,82.38,841.63,40.12,7.14,7994.2,Planned,73.63,6767460,26,"['Government', 'Local Community', 'Local Community']",Low,"['Waste Management', 'Waste Management']"
Project_63808,Water Management,City_E,52.02,680.5,57.84,8.16,8365.85,Planned,8.41,6855513,22,"['Local Community', 'Environmental Organization', 'Local Community']",High,"['Green Infrastructure', 'Green Infrastructure']"
Project_63693,Water Management,City_B,85.41,961.87,41.15,6.69,8533.84,Planned,6.63,3864253,11,"['Environmental Organization', 'Government', 'Government']",Medium,"['Green Infrastructure', 'Green Infrastructure']"
Project_7937,Water Management,City_A,57.56,826.96,59.97,7.96,8323.08,Planned,10.08,3491602,59,"['Local Community', 'Private Sector', 'Environmental Organization']",High,"['Waste Management', 'Green Infrastructure']"
Project_63236,Water Management,City_B,56.59,752.08,40.85,4.8,7860.47,Planned,97.23,8383804,19,"['Environmental Organization', 'Environmental Organization', 'Private Sector']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_8173,Water Management,City_E,71.9,634.95,48.52,5.72,8451.81,Not Applicable,33.87,1573257,50,"['Private Sector', 'Private Sector', 'Private Sector']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_8476,Water Management,City_A,95.14,599.39,42.93,5.55,8852.39,Not Applicable,13.67,1654163,17,"['Government', 'Private Sector', 'Environmental Organization']",Medium,"['Renewable Energy', 'Waste Management']"
Project_62821,Water Management,City_C,73.32,987.53,98.6,9.4,7872.77,Implemented,95.82,8049789,39,"['Private Sector', 'Government', 'Environmental Organization']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_62694,Water Management,City_B,88.12,601.81,46.78,4.32,8221.63,Not Applicable,81.61,4016079,11,"['Local Community', 'Government', 'Local Community']",High,"['Energy Efficiency', 'Energy Efficiency']"
Project_62581,Water Management,City_C,56.7,951.37,70.81,8.5,8079.98,Not Applicable,50.95,2602544,35,"['Government', 'Local Community', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Green Infrastructure']"
Project_62530,Water Management,City_A,84.65,704.14,85.87,6.9,8865.88,Implemented,11.64,2508623,49,"['Government', 'Local Community', 'Private Sector']",Low,"['Green Infrastructure', 'Energy Efficiency']"
Project_62263,Water Management,City_B,88.09,921.36,54.97,8.94,8654.33,Planned,34.55,2297343,18,"['Local Community', 'Government', 'Private Sector']",High,"['Renewable Energy', 'Renewable Energy']"
Project_9710,Water Management,City_B,96.05,866.28,48.21,8.44,7955.23,Implemented,92.4,9992901,17,"['Private Sector', 'Environmental Organization', 'Private Sector']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_9878,Water Management,City_E,57.05,787.32,79.49,5.03,7831.21,Not Applicable,83.95,2247671,47,"['Government', 'Environmental Organization', 'Government']",High,"['Energy Efficiency', 'Green Infrastructure']"
Project_95281,Water Management,City_E,68.82,733.48,87.41,9.1,8738.82,Planned,46.25,5504698,44,"['Private Sector', 'Environmental Organization', 'Environmental Organization']",High,"['Waste Management', 'Waste Management']"
Project_95234,Water Management,City_C,93.74,537.85,50.05,7.34,8762.19,Not Applicable,83.43,5796091,9,"['Environmental Organization', 'Government', 'Government']",High,"['Waste Management', 'Waste Management']"
Project_62240,Water Management,City_C,80.75,573.86,95.17,9.52,8358.56,Implemented,71.08,9265114,24,"['Government', 'Private Sector', 'Private Sector']",Medium,"['Renewable Energy', 'Energy Efficiency']"
Project_93123,Water Management,City_C,50.86,591.38,71.77,9.2,8668.95,Planned,16.25,7570465,28,"['Environmental Organization', 'Government', 'Environmental Organization']",High,"['Renewable Energy', 'Energy Efficiency']"
Project_58003,Water Management,City_A,92.3,814.13,90.24,9.33,8835.14,Implemented,96.76,554886,17,"['Private Sector', 'Local Community', 'Local Community']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_44438,Water Management,City_B,84.37,947.2,68.24,8.03,8164.17,Not Applicable,92.35,4346740,45,"['Local Community', 'Environmental Organization', 'Private Sector']",Low,"['Renewable Energy', 'Green Infrastructure']"
Project_87957,Water Management,City_D,86.65,518.33,56.32,9.82,8148.06,Not Applicable,8.72,1478227,29,"['Environmental Organization', 'Environmental Organization', 'Local Community']",High,"['Green Infrastructure', 'Waste Management']"
Project_35881,Water Management,City_D,77.71,605.93,52.63,7.06,8226.51,Planned,55.52,641784,26,"['Private Sector', 'Government', 'Environmental Organization']",Medium,"['Renewable Energy', 'Energy Efficiency']"
Project_36052,Water Management,City_A,57.13,862.36,63.97,5.25,7937.82,Implemented,93.12,6669668,53,"['Government', 'Government', 'Environmental Organization']",Low,"['Waste Management', 'Waste Management']"
Project_36259,Water Management,City_D,93.54,543.09,64.39,8.52,8560.79,Planned,45.05,3594386,21,"['Government', 'Government', 'Private Sector']",Medium,"['Renewable Energy', 'Energy Efficiency']"
Project_36359,Water Management,City_C,56.93,617.61,46.89,4.15,8065.27,Planned,70.9,959465,39,"['Government', 'Local Community', 'Private Sector']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_36553,Water Management,City_B,59.92,585.91,67.73,8.78,7902.54,Planned,22.44,297313,41,"['Environmental Organization', 'Local Community', 'Private Sector']",Medium,"['Green Infrastructure', 'Renewable Energy']"
Project_78097,Water Management,City_E,64.86,769.94,62.4,6.56,8459.14,Implemented,28.78,2856702,14,"['Government', 'Private Sector', 'Private Sector']",High,"['Renewable Energy', 'Green Infrastructure']"
Project_50184,Water Management,City_D,53.78,512.59,95.57,5.32,7781.94,Planned,45.57,8478334,40,"['Government', 'Government', 'Local Community']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_78537,Water Management,City_B,93.98,650.8,71.85,9.18,8578.02,Not Applicable,75.45,5317231,19,"['Private Sector', 'Government', 'Local Community']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_78006,Water Management,City_A,89.28,974.5,97.07,7.94,8720.67,Planned,55.5,4165209,13,"['Environmental Organization', 'Private Sector', 'Local Community']",Medium,"['Energy Efficiency', 'Green Infrastructure']"
Project_37619,Water Management,City_E,54.2,768.08,67.32,7.93,7913.64,Not Applicable,43.24,5238763,26,"['Private Sector', 'Local Community', 'Environmental Organization']",Medium,"['Renewable Energy', 'Energy Efficiency']"
Project_37908,Water Management,City_E,59.16,808.21,76.31,4.87,7964.9,Planned,39.47,6708084,45,"['Government', 'Government', 'Private Sector']",High,"['Energy Efficiency', 'Renewable Energy']"
Project_37960,Water Management,City_A,97.63,835.21,96.14,4.61,8806.62,Planned,47.56,9668676,8,"['Local Community', 'Government', 'Environmental Organization']",Low,"['Waste Management', 'Green Infrastructure']"
Project_38107,Water Management,City_D,76.29,953.06,72.69,8.27,7971.85,Implemented,69.13,5417675,42,"['Local Community', 'Government', 'Environmental Organization']",Medium,"['Waste Management', 'Renewable Energy']"
Project_38707,Water Management,City_A,76.48,694.67,48.1,8.45,8401.15,Not Applicable,89.68,3579674,12,"['Local Community', 'Environmental Organization', 'Government']",Low,"['Renewable Energy', 'Energy Efficiency']"
